brand,model_name,model_norm,product_type,car_year,vehicle_age,car_price,brand_origin,segment,brand_tier,rv_grade,risk_grade,profit_grade,brand_delinquency_rate,model_delinquency_rate,model_profit_rate,reference_new_price,brand_reference_new_price,brand_new_obs,implied_residual_ratio
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,F150,F150,New Car,2021,3.0,104500.0,USA,Pick up,A,Unknown,A,Best,0.1797903316359562,0.014415550611055171,0.10515623861362854,50900.0,50900.0,1526.0,2.0530451866404715
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27000.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5304518664047151
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Ranger XLT,RANGER XLT,New Car,2021,3.0,38900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8365591397849462
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27700.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5442043222003929
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46500.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.950920245398773
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46400.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9488752556237219
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27600.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5422396856581533
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Ranger Fx4,RANGER FX4,Used Car,2021,3.0,44000.0,USA,Pick up,Unknown,Unknown,Unknown,Unknown,,,,50900.0,50900.0,1526.0,0.8644400785854617
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27000.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5304518664047151
FORD,Ranger Wildtrak,RANGER WILDTRAK,Used Car,2021,3.0,50500.0,USA,Pick up,A,2,A,Best,0.1797903316359562,0.011307419217976513,0.10419074958293016,58500.0,50900.0,1526.0,0.8632478632478633
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46400.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9488752556237219
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27500.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5402750491159135
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,67000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.8432976714915041
FORD,Ranger XLT,RANGER XLT,Used Car,2021,3.0,38500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8279569892473119
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46500.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.950920245398773
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27000.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5304518664047151
FORD,Eco-Sport,ECO-SPORT,New Car,2021,3.0,27900.0,USA,SUV B-seg,A,1,Unknown,Best,0.1797903316359562,,0.12362646799243834,50900.0,50900.0,1526.0,0.5481335952848723
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Territory,TERRITORY,New Car,2021,3.0,46900.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.9591002044989775
FORD,Ranger XLT,RANGER XLT,Used Car,2021,3.0,40500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8709677419354839
FORD,Territory,TERRITORY,Used Car,2021,3.0,38000.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.7770961145194274
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,60000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.7551919446192574
FORD,Territory,TERRITORY,Used Car,2021,3.0,42000.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.8588957055214724
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,62500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.7866582756450597
FORD,Expedition Platinum Max,EXPEDITION PLATINUM MAX,New Car,2021,3.0,196000.0,USA,SUV D-seg,A,Unknown,Unknown,Unknown,0.1797903316359562,,0.0,50900.0,50900.0,1526.0,
FORD,Territory,TERRITORY,Used Car,2021,3.0,39000.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.7975460122699386
FORD,Ranger Wildtrak,RANGER WILDTRAK,Used Car,2021,3.0,46800.0,USA,Pick up,A,2,A,Best,0.1797903316359562,0.011307419217976513,0.10419074958293016,58500.0,50900.0,1526.0,0.8
FORD,Ranger,RANGER,Used Car,2021,3.0,46000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.5644171779141104
FORD,Ranger,RANGER,Used Car,2021,3.0,48500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.5950920245398773
FORD,Ranger,RANGER,Used Car,2021,3.0,46000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.5644171779141104
FORD,Ranger XLT,RANGER XLT,Used Car,2021,3.0,35000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.7526881720430108
FORD,Ranger XLT,RANGER XLT,Used Car,2021,3.0,37000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.7956989247311828
FORD,Everest Titanium,EVEREST TITANIUM,Used Car,2021,3.0,56000.0,USA,SUV,Unknown,Unknown,Unknown,Unknown,,,,79400.0,50900.0,1526.0,0.7052896725440806
FORD,Ranger Wildtrak,RANGER WILDTRAK,Used Car,2021,3.0,42000.0,USA,Pick up,A,2,A,Best,0.1797903316359562,0.011307419217976513,0.10419074958293016,58500.0,50900.0,1526.0,0.717948717948718
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,56500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.7111390811831341
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,54000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.6796727501573316
FORD,Ranger,RANGER,Used Car,2021,3.0,36000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.44171779141104295
FORD,Ranger,RANGER,Used Car,2021,3.0,35000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.4294478527607362
FORD,Territory,TERRITORY,Used Car,2021,3.0,32000.0,USA,SUV C-seg,A,1,A,Best,0.1797903316359562,0.0,0.11327530851151897,48900.0,50900.0,1526.0,0.65439672801636
FORD,Ranger XLT,RANGER XLT,Used Car,2021,3.0,30500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.6559139784946236
FORD,Ranger Raptor,RANGER RAPTOR,Used Car,2021,3.0,49000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.6167400881057269
FORD,Ranger,RANGER,Used Car,2021,3.0,31500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,81500.0,50900.0,1526.0,0.38650306748466257
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,39900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8580645161290322
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,39900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8580645161290322
FORD,Ranger Wildtrak,RANGER WILDTRAK,New Car,2022,2.0,53500.0,USA,Pick up,A,2,A,Best,0.1797903316359562,0.011307419217976513,0.10419074958293016,58500.0,50900.0,1526.0,0.9145299145299145
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,39900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8580645161290322
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,39900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8580645161290322
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9062303335431089
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,73000.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9188168659534298
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,38900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8365591397849462
FORD,Everest,EVEREST,New Car,2022,2.0,69900.0,USA,SUV D-seg,A,1,A,Best,0.1797903316359562,0.0015732678885289348,0.11729020832872737,79400.0,50900.0,1526.0,0.8803526448362721
FORD,Ranger Raptor,RANGER RAPTOR,New Car,2022,2.0,72500.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.013254367934739159,0.11429293398412078,79450.0,50900.0,1526.0,0.9125235997482694
FORD,Ranger XLT,RANGER XLT,New Car,2022,2.0,38900.0,USA,Pick up,A,1,A,Best,0.1797903316359562,0.00331989128558845,0.10419074958293016,46500.0,50900.0,1526.0,0.8365591397849462
